PayrollID,EmployeeID,Month,BasicPay,Bonus
3073,27,2023-09-01,73881,6195
3074,1376,2023-08-01,42353,9349
3075,756,2023-03-01,37238,8545
3076,1459,2024-10-01,45566,8082
3077,895,2023-10-01,51322,1387
3078,1079,2024-03-01,79654,6757
3079,737,2023-08-01,25888,10834
3080,1121,2024-08-01,60656,12837
3081,1250,2024-01-01,68303,3955
3082,1374,2023-09-01,53002,4187
3083,693,2023-03-01,43778,12546
3084,1803,2024-09-01,72808,13573
3085,824,2023-03-01,57688,12717
3086,1913,2023-01-01,67480,11890
3087,628,2024-10-01,50461,8706
3088,925,2024-08-01,28711,2173
3089,859,2023-10-01,27730,5835
3090,1627,2023-07-01,29388,11014
3091,987,2023-01-01,52446,9714
3092,764,2024-10-01,75354,2788
3093,1530,2024-08-01,47905,9608
3094,1353,2024-05-01,40155,14805
3095,1061,2024-12-01,51253,12542
3096,258,2023-11-01,76034,13778
3097,526,2023-01-01,70298,10331
3098,574,2023-10-01,32376,1268
3099,1659,2024-08-01,20014,6676
3100,756,2024-02-01,36221,14768
3101,135,2024-04-01,30253,13912
3102,221,2023-05-01,42570,7430
3103,1300,2023-07-01,27913,1396
3104,472,2024-08-01,23844,13927
3105,1890,2024-07-01,48444,5681
3106,85,2023-10-01,40414,8422
3107,1300,2023-04-01,59152,13273
3108,702,2024-10-01,72233,8851
3109,1695,2023-05-01,57956,2014
3110,553,2023-05-01,43495,1331
3111,539,2023-03-01,17393,3522
3112,1196,2024-04-01,74200,7837
3113,532,2024-03-01,51828,13823
3114,65,2024-11-01,41795,9978
3115,1229,2024-02-01,22488,14554
3116,1752,2024-10-01,18070,14512
3117,917,2023-12-01,79299,9455
3118,45,2024-06-01,45530,8907
3119,1835,2024-03-01,46011,10510
3120,1068,2024-02-01,77720,8852
3121,1737,2024-09-01,42975,7819
3122,505,2024-06-01,26599,3066
3123,565,2024-02-01,60874,12370
3124,1415,2024-04-01,55367,8498
3125,1086,2024-01-01,75092,9918
3126,756,2024-03-01,16173,14448
3127,1516,2023-02-01,56308,14484
3128,968,2024-02-01,30169,6743
3129,1454,2023-06-01,43939,4246
3130,1108,2023-01-01,73352,3391
3131,150,2024-06-01,60602,8342
3132,490,2024-10-01,30083,1572
3133,1949,2023-09-01,21826,5562
3134,141,2023-02-01,50814,13666
3135,139,2023-01-01,32147,12754
3136,1426,2024-06-01,63722,11143
3137,1586,2023-03-01,33946,7728
3138,1926,2023-09-01,59249,12031
3139,387,2023-01-01,63045,12390
3140,949,2024-07-01,76250,2205
3141,1885,2024-11-01,17717,5819
3142,189,2023-07-01,55377,6780
3143,793,2023-08-01,53783,6902
3144,1957,2024-12-01,56017,9155
3145,1134,2023-12-01,28638,1324
3146,1945,2023-08-01,27235,6327
3147,1437,2023-12-01,75664,11312
3148,1536,2024-11-01,67899,13194
3149,1690,2024-12-01,61130,3832
3150,335,2024-12-01,26989,8281
3151,809,2023-04-01,58183,2202
3152,1663,2024-12-01,47187,8642
3153,971,2024-11-01,32528,4039
3154,680,2024-06-01,58583,12689
3155,1850,2024-06-01,32939,13557
3156,935,2023-04-01,34768,5017
3157,638,2024-12-01,78865,6090
3158,842,2024-01-01,71167,5931
3159,1535,2023-06-01,43005,8966
3160,402,2024-10-01,25103,5380
3161,1416,2023-02-01,18747,10730
3162,1275,2024-01-01,37251,2228
3163,778,2024-09-01,29276,8246
3164,584,2023-09-01,54157,11307
3165,1739,2023-05-01,46288,11516
3166,1700,2023-04-01,66899,14212
3167,1990,2023-07-01,75031,1229
3168,1407,2024-02-01,63683,5495
3169,1704,2024-09-01,76796,14753
3170,224,2024-03-01,27535,10900
3171,465,2023-07-01,30460,5454
3172,247,2024-12-01,25292,4925
3173,1826,2023-11-01,63579,10301
3174,1549,2024-09-01,18287,13414
3175,195,2023-12-01,48989,14237
3176,1697,2024-08-01,57889,1971
3177,404,2023-06-01,27688,5168
3178,531,2024-06-01,23114,14334
3179,1751,2023-05-01,20550,3225
3180,15,2023-10-01,72048,8587
3181,849,2024-06-01,35206,5715
3182,533,2024-10-01,32108,5781
3183,983,2023-06-01,51169,2602
3184,1595,2024-10-01,56959,9254
3185,827,2024-12-01,58607,4859
3186,1999,2024-10-01,37083,11352
3187,920,2024-04-01,24339,7469
3188,795,2024-04-01,59914,4711
3189,796,2024-09-01,22401,11244
3190,1514,2023-07-01,52919,14144
3191,1588,2023-12-01,72449,3915
3192,1483,2023-08-01,48838,7254
3193,1608,2023-01-01,19622,2929
3194,362,2024-12-01,62652,2463
3195,1170,2023-02-01,16882,11026
3196,1137,2024-10-01,51789,9363
3197,1101,2023-01-01,33689,12683
3198,573,2024-10-01,52355,8387
3199,313,2024-06-01,68506,10925
3200,1521,2024-08-01,24833,4848
3201,1995,2024-12-01,64272,7270
3202,138,2023-03-01,66074,2204
3203,937,2024-09-01,54533,5186
3204,1566,2024-11-01,40719,5138
3205,1049,2023-09-01,46919,12172
3206,1447,2024-10-01,19280,4665
3207,383,2024-03-01,59715,5085
3208,371,2024-08-01,24951,7043
3209,1416,2024-12-01,79056,10457
3210,242,2024-10-01,53342,13752
3211,225,2023-08-01,67192,5153
3212,1213,2024-11-01,47772,2748
3213,1205,2024-10-01,50900,11299
3214,153,2023-02-01,71457,6453
3215,1697,2023-09-01,71634,1074
3216,1640,2024-12-01,71055,11059
3217,885,2024-04-01,15300,4377
3218,213,2023-07-01,77729,12507
3219,568,2024-08-01,50625,5494
3220,1101,2024-09-01,66983,9264
3221,1190,2023-10-01,47536,12131
3222,1350,2023-06-01,42159,3262
3223,1312,2023-11-01,79926,3692
3224,1997,2023-07-01,35870,3661
3225,567,2024-07-01,24821,12806
3226,221,2024-12-01,32974,7301
3227,1058,2024-10-01,60600,11089
3228,1069,2023-08-01,50628,10175
3229,184,2023-05-01,26578,7474
3230,1019,2023-02-01,69192,14170
3231,1652,2023-01-01,46447,2554
3232,1662,2024-06-01,33256,5892
3233,1202,2023-06-01,15341,3710
3234,1559,2023-07-01,43428,2502
3235,628,2024-05-01,71788,1538
3236,832,2023-10-01,20361,5583
3237,870,2023-06-01,25463,5167
3238,1527,2024-01-01,27145,7661
3239,169,2023-12-01,34190,13494
3240,1668,2023-09-01,35984,3476
3241,700,2023-08-01,23732,3371
3242,1159,2024-04-01,28527,1482
3243,1965,2023-10-01,68001,2213
3244,506,2024-09-01,18414,5813
3245,1379,2024-09-01,68131,1491
3246,1104,2024-11-01,19948,4851
3247,1199,2024-07-01,55745,1458
3248,634,2024-10-01,44457,1409
3249,948,2024-12-01,43695,11490
3250,1017,2024-09-01,73745,12792
3251,95,2024-04-01,43017,11510
3252,1071,2024-09-01,28471,1349
3253,378,2023-01-01,44883,1980
3254,1351,2024-02-01,77615,1010
3255,1370,2024-01-01,76306,6870
3256,1567,2023-07-01,24858,12173
3257,1440,2023-11-01,15610,9853
3258,1528,2023-06-01,31212,2034
3259,105,2024-03-01,64414,6737
3260,1589,2024-04-01,41034,1568
3261,751,2023-03-01,17483,14110
3262,1184,2024-05-01,33546,1072
3263,281,2023-06-01,36793,14026
3264,1512,2023-02-01,39808,6756
3265,1650,2024-12-01,15204,1364
3266,1171,2024-07-01,75367,7931
3267,556,2024-04-01,37562,12842
3268,281,2024-05-01,33709,14388
3269,1741,2023-08-01,62423,7273
3270,1024,2024-12-01,63692,12667
3271,1482,2024-01-01,43626,12788
3272,418,2023-02-01,31136,11991
3273,89,2024-07-01,24563,14056
3274,1905,2024-09-01,43742,7576
3275,1613,2023-02-01,52177,11866
3276,478,2023-08-01,15721,7205
3277,1806,2024-06-01,62673,9765
3278,330,2024-05-01,31071,10255
3279,366,2024-03-01,15045,2274
3280,300,2024-09-01,54810,2560
3281,1130,2024-07-01,38388,2098
3282,1853,2024-07-01,37817,7516
3283,329,2024-05-01,30858,14105
3284,960,2023-11-01,42969,6238
3285,1414,2024-11-01,48831,1197
3286,1909,2024-07-01,24205,11903
3287,1224,2024-03-01,48190,8570
3288,1778,2023-08-01,75941,5055
3289,1359,2024-05-01,44719,9207
3290,195,2024-12-01,31907,3978
3291,550,2023-09-01,35425,10418
3292,67,2023-03-01,59694,4365
3293,1303,2024-05-01,22387,8654
3294,1816,2024-02-01,29152,5861
3295,1002,2023-05-01,70940,10363
3296,94,2024-06-01,66815,8748
3297,1973,2023-08-01,16774,10176
3298,1125,2023-09-01,40667,7770
3299,1496,2024-10-01,38070,3994
3300,882,2024-06-01,68655,11308
3301,1202,2023-03-01,39978,10274
3302,275,2023-12-01,58874,12349
3303,1997,2023-12-01,29335,5620
3304,75,2023-08-01,15734,5779
3305,945,2024-07-01,32848,5546
3306,1795,2023-09-01,16799,10065
3307,1774,2023-03-01,56184,6733
3308,253,2023-04-01,68671,4781
3309,1151,2024-09-01,71145,13292
3310,1191,2023-09-01,53620,13383
3311,94,2024-07-01,34768,8829
3312,1562,2024-10-01,31771,4560
3313,1095,2023-03-01,38895,11153
3314,498,2023-01-01,70358,7195
3315,324,2023-11-01,28130,3737
3316,1135,2024-03-01,79787,6309
3317,109,2023-04-01,43157,7929
3318,747,2024-04-01,70821,14905
3319,1967,2024-05-01,55955,4951
3320,787,2023-03-01,32634,14285
3321,31,2024-10-01,22409,12814
3322,276,2024-12-01,74855,8737
3323,1149,2024-12-01,22797,1599
3324,391,2024-06-01,39219,3697
3325,1125,2023-10-01,30123,8729
3326,181,2024-05-01,21656,8999
3327,1151,2024-07-01,37833,13554
3328,1099,2023-12-01,45809,7058
3329,762,2023-01-01,54570,7047
3330,1817,2024-05-01,23143,9853
3331,104,2024-10-01,78877,7811
3332,635,2024-02-01,72429,14307
3333,623,2023-05-01,39146,2401
3334,432,2024-09-01,27168,14112
3335,1527,2023-07-01,32144,3399
3336,1743,2023-08-01,24690,4855
3337,1807,2024-12-01,44539,5948
3338,752,2024-10-01,37103,12723
3339,327,2023-08-01,45432,13028
3340,242,2023-12-01,44939,3579
3341,1272,2023-07-01,46463,14684
3342,1872,2023-09-01,23645,13784
3343,792,2023-01-01,59269,7874
3344,1233,2023-08-01,51043,8218
3345,1322,2024-05-01,75092,13319
3346,176,2024-02-01,39923,5058
3347,303,2024-01-01,73160,4439
3348,526,2024-01-01,30329,5270
3349,1946,2024-11-01,76650,5104
3350,787,2023-08-01,17619,2052
3351,406,2023-08-01,28818,1027
3352,1499,2024-05-01,23924,14994
3353,214,2024-02-01,65789,8829
3354,668,2023-10-01,41634,4848
3355,225,2024-11-01,79047,9671
3356,1741,2023-01-01,50560,1370
3357,1895,2023-08-01,60908,10696
3358,824,2024-02-01,75956,6642
3359,1530,2023-08-01,43185,8519
3360,942,2023-07-01,73371,5906
3361,1311,2023-08-01,63132,13703
3362,916,2023-10-01,55537,3231
3363,1885,2023-03-01,71844,14104
3364,1418,2024-04-01,71794,1556
3365,1491,2024-01-01,47647,7280
3366,1367,2024-01-01,67312,5869
3367,1655,2024-06-01,47252,12289
3368,911,2024-05-01,35405,11464
3369,87,2024-06-01,21677,5092
3370,447,2023-07-01,47671,11316
3371,253,2024-04-01,17142,7366
3372,1993,2024-11-01,40295,13306
3373,934,2023-11-01,15846,6718
3374,347,2024-02-01,46443,4889
3375,369,2023-06-01,79487,9627
3376,824,2023-03-01,61939,10953
3377,764,2024-12-01,75272,11644
3378,850,2023-03-01,43314,6374
3379,1167,2024-10-01,34871,1043
3380,460,2023-11-01,40205,1805
3381,1783,2023-04-01,75150,7609
3382,1499,2024-05-01,35431,13950
3383,537,2023-10-01,72534,7233
3384,774,2024-06-01,23734,11647
3385,421,2023-10-01,39138,7061
3386,1050,2024-10-01,67373,10825
3387,749,2023-03-01,70978,11082
3388,700,2024-01-01,44819,4533
3389,1833,2023-06-01,41227,11624
3390,1298,2024-05-01,33389,5039
3391,466,2023-11-01,39925,3699
3392,1109,2024-07-01,79304,4111
3393,966,2024-01-01,41419,6228
3394,1225,2024-03-01,15412,11061
3395,1235,2023-08-01,17275,11181
3396,491,2023-06-01,63728,3055
3397,587,2023-08-01,79580,2614
3398,1485,2023-06-01,77479,10423
3399,332,2024-08-01,71004,13184
3400,906,2023-11-01,35467,6045
3401,1122,2024-08-01,61207,8547
3402,265,2024-02-01,19037,5709
3403,570,2023-06-01,24301,6622
3404,452,2024-12-01,30596,5761
3405,1750,2024-04-01,44736,5466
3406,1268,2023-02-01,25843,14557
3407,1239,2023-03-01,25943,5553
3408,1610,2024-04-01,28157,7856
3409,1800,2023-07-01,76427,7972
3410,1755,2024-03-01,25487,4428
3411,1036,2023-04-01,55744,8180
3412,1569,2023-03-01,23144,3336
3413,784,2023-02-01,18554,13974
3414,1748,2024-09-01,66595,13734
3415,1183,2023-06-01,38731,12440
3416,1011,2024-03-01,15784,5645
3417,1280,2024-06-01,16198,4621
3418,526,2023-11-01,78227,11422
3419,1418,2024-03-01,48771,7667
3420,214,2024-12-01,31080,14724
3421,1865,2024-01-01,20765,14209
3422,385,2024-03-01,27729,2198
3423,432,2024-09-01,75615,4516
3424,1109,2023-08-01,40750,2132
3425,1574,2024-08-01,40808,13722
3426,169,2024-09-01,53381,7255
3427,1563,2024-05-01,24133,14895
3428,1374,2024-05-01,39626,11866
3429,884,2023-10-01,70684,9592
3430,405,2023-11-01,71878,6023
3431,1256,2024-01-01,56956,14740
3432,247,2024-03-01,37890,12586
3433,1889,2023-05-01,53719,6432
3434,637,2024-03-01,65268,13978
3435,645,2023-01-01,46050,6740
3436,558,2024-08-01,60045,9253
3437,1180,2023-09-01,21563,9217
3438,333,2023-11-01,24760,6032
3439,888,2024-09-01,18233,9630
3440,1929,2024-04-01,45202,6324
3441,1369,2024-07-01,24876,6182
3442,569,2024-03-01,45720,2850
3443,423,2023-11-01,63579,5015
3444,675,2023-05-01,29515,4966
3445,1231,2023-01-01,37113,7619
3446,108,2024-05-01,28205,6501
3447,791,2023-12-01,77251,11916
3448,379,2024-02-01,60076,4942
3449,905,2023-03-01,34061,3479
3450,1570,2023-07-01,51779,2333
3451,945,2023-10-01,74571,1332
3452,1810,2024-09-01,27383,6748
3453,534,2024-11-01,17485,1411
3454,1387,2024-08-01,74827,7020
3455,1246,2024-07-01,20292,13395
3456,1792,2024-08-01,20123,2851
3457,1769,2023-12-01,34106,6120
3458,108,2023-04-01,62372,8021
3459,1505,2023-07-01,72212,14151
3460,82,2023-02-01,33597,11737
3461,1173,2024-01-01,17314,5842
3462,669,2023-05-01,58832,2516
3463,499,2023-01-01,66755,11917
3464,1735,2024-10-01,25366,4707
3465,1484,2024-07-01,33968,5888
3466,1660,2024-05-01,57083,11531
3467,1216,2023-01-01,25334,3193
3468,611,2023-09-01,20106,4572
3469,1004,2024-02-01,64895,10677
3470,931,2024-06-01,41020,5883
3471,1281,2024-09-01,49867,11362
3472,1120,2023-12-01,21255,9351
3473,1924,2023-07-01,63807,6651
3474,1869,2024-07-01,24551,2384
3475,1766,2024-05-01,78057,3866
3476,1306,2023-07-01,45657,13368
3477,1974,2024-03-01,78070,1873
3478,437,2023-06-01,46859,11104
3479,1189,2024-02-01,59449,3874
3480,1586,2024-09-01,43736,8057
3481,1694,2024-10-01,46515,14700
3482,903,2023-03-01,32131,12328
3483,844,2023-07-01,70163,12448
3484,337,2023-11-01,50785,4176
3485,760,2024-10-01,15904,12317
3486,1966,2023-07-01,72224,12212
3487,1595,2023-12-01,78300,6515
3488,883,2024-04-01,78322,4311
3489,654,2024-11-01,47126,14272
3490,1464,2024-01-01,75350,8900
3491,915,2023-01-01,38652,8857
3492,220,2024-10-01,66164,8985
3493,255,2023-09-01,63348,8600
3494,819,2023-05-01,35864,10917
3495,1382,2023-12-01,31820,4855
3496,1870,2023-06-01,23024,6646
3497,451,2023-10-01,62656,12584
3498,947,2024-08-01,79781,4574
3499,259,2024-07-01,47779,9996
3500,1433,2023-04-01,22760,3356
3501,1011,2024-10-01,34726,10451
3502,692,2023-12-01,40646,14883
3503,80,2023-03-01,40143,8138
3504,1700,2023-01-01,76226,13671
3505,1611,2024-07-01,55849,7875
3506,1235,2023-01-01,64510,12944
3507,367,2023-06-01,43123,7769
3508,74,2023-10-01,69735,10268
3509,383,2024-04-01,69557,2541
3510,13,2024-05-01,72384,7746
3511,1575,2024-12-01,18268,9004
3512,966,2023-03-01,20745,13949
3513,943,2024-07-01,51334,5604
3514,214,2023-10-01,29447,1521
3515,1016,2024-02-01,52600,12073
3516,1526,2023-11-01,40014,7310
3517,1812,2023-10-01,16024,14868
3518,357,2024-07-01,40648,8289
3519,128,2023-11-01,60777,10421
3520,1579,2024-12-01,51458,8722
3521,819,2024-12-01,73767,6504
3522,1001,2023-08-01,44307,13703
3523,1245,2023-02-01,27240,11855
3524,1191,2023-08-01,68287,11879
3525,1309,2023-10-01,45952,12288
3526,149,2023-03-01,77133,9154
3527,791,2023-07-01,21748,2740
3528,1647,2023-02-01,20124,2184
3529,591,2023-09-01,27062,6442
3530,856,2024-01-01,30699,14127
3531,1189,2024-06-01,44582,8941
3532,1695,2023-08-01,72509,10613
3533,351,2023-02-01,42679,6896
3534,973,2024-03-01,18547,14647
3535,1738,2023-07-01,61539,7340
3536,369,2024-01-01,78050,11697
3537,309,2024-02-01,43316,1042
3538,1487,2024-04-01,74437,4876
3539,1425,2023-06-01,69622,4732
3540,1856,2023-02-01,64423,13082
3541,1462,2023-06-01,26481,8015
3542,974,2024-05-01,57601,2872
3543,1201,2024-05-01,59333,10809
3544,1031,2023-02-01,20528,2197
3545,1924,2024-12-01,69351,9005
3546,396,2023-03-01,47864,14681
3547,897,2023-08-01,48851,3846
3548,1982,2023-12-01,62296,9155
3549,1909,2024-02-01,22680,6820
3550,1430,2023-09-01,78988,4710
3551,790,2023-10-01,21545,13968
3552,129,2023-11-01,47849,2150
3553,182,2023-06-01,76526,3430
3554,898,2023-11-01,40081,11249
3555,702,2023-02-01,17628,11644
3556,729,2024-02-01,57923,5126
3557,1279,2024-01-01,68447,2211
3558,226,2024-08-01,60709,5990
3559,1865,2023-11-01,43022,14765
3560,121,2024-07-01,52918,5718
3561,996,2024-12-01,67306,7989
3562,632,2023-02-01,35018,12050
3563,132,2024-08-01,21376,8449
3564,1725,2024-07-01,21543,8973
3565,1541,2024-05-01,32979,8269
3566,1803,2024-03-01,48525,4268
3567,1197,2024-02-01,32047,3958
3568,1297,2023-10-01,67660,10151
3569,1788,2023-07-01,35501,12898
3570,1424,2024-06-01,21072,11758
3571,1620,2024-09-01,38123,4634
3572,1260,2024-09-01,15678,9209
3573,462,2023-10-01,78139,13491
3574,500,2024-03-01,15327,14191
3575,370,2023-09-01,75223,3976
3576,1,2023-01-01,37981,6827
3577,1993,2023-07-01,61908,9575
3578,919,2024-06-01,19382,5480
3579,1125,2023-06-01,73667,12659
3580,671,2024-12-01,33985,8436
3581,1833,2024-03-01,35234,7119
3582,650,2024-01-01,22567,8405
3583,1455,2024-07-01,18302,4425
3584,1683,2024-09-01,49153,2849
3585,1948,2023-02-01,52278,10788
3586,528,2024-10-01,63804,7129
3587,73,2023-04-01,34035,3065
3588,1711,2024-07-01,15127,1178
3589,265,2024-04-01,79506,2044
3590,238,2024-12-01,19956,7161
3591,1532,2023-09-01,19460,10732
3592,1430,2023-09-01,41300,14487
3593,1588,2023-05-01,44090,8853
3594,923,2023-08-01,79235,14052
3595,1779,2024-06-01,75153,3406
3596,1149,2024-09-01,64507,7438
3597,884,2024-06-01,37773,4880
3598,1396,2024-08-01,27634,10715
3599,564,2024-11-01,45488,11097
3600,1803,2023-05-01,37634,11183
3601,4,2023-07-01,36949,14344
3602,424,2024-02-01,58043,7025
3603,1663,2024-12-01,62208,1674
3604,1515,2023-02-01,73448,11154
3605,150,2024-01-01,39767,8227
3606,418,2024-08-01,15671,3859
3607,1525,2023-02-01,42612,10972
3608,1138,2023-05-01,49687,4852
3609,248,2024-06-01,75177,5745
3610,464,2023-12-01,21268,9179
3611,813,2024-12-01,51030,14952
3612,357,2024-06-01,76499,3956
3613,115,2024-10-01,20834,6758
3614,372,2024-01-01,66620,5021
3615,1894,2023-05-01,34398,8130
3616,1141,2023-03-01,77158,12410
3617,316,2024-05-01,65824,10256
3618,124,2024-09-01,52268,4043
3619,1920,2024-09-01,20768,10591
3620,1790,2023-10-01,75936,2026
3621,1884,2023-08-01,55148,10121
3622,1649,2023-03-01,26006,5389
3623,224,2024-12-01,41776,10456
3624,1698,2024-07-01,60916,1266
3625,784,2024-11-01,60878,4847
3626,1472,2023-01-01,50763,13845
3627,455,2023-08-01,59373,8992
3628,665,2024-01-01,61248,2080
3629,928,2024-07-01,52696,5009
3630,287,2024-07-01,17866,12951
3631,256,2023-03-01,50875,1484
3632,474,2024-07-01,41894,12427
3633,254,2023-06-01,16714,11235
3634,693,2023-03-01,52154,6068
3635,1238,2024-03-01,60879,7990
3636,726,2023-04-01,56595,1768
3637,1600,2023-01-01,76333,1188
3638,1592,2024-03-01,16778,11835
3639,530,2024-04-01,19915,12946
3640,207,2023-03-01,73283,13234
3641,641,2024-04-01,44088,11285
3642,595,2023-10-01,34739,8319
3643,1679,2024-10-01,57631,1153
3644,1726,2023-01-01,50192,3149
3645,1889,2023-12-01,41696,5530
3646,14,2023-10-01,67049,2102
3647,325,2023-03-01,76944,6023
3648,1021,2023-09-01,31784,12451
3649,195,2024-04-01,70256,4023
3650,945,2024-12-01,63217,6553
3651,1742,2023-10-01,36872,8892
3652,913,2024-03-01,44283,1220
3653,1592,2023-12-01,70442,13014
3654,1166,2024-04-01,34413,12310
3655,1918,2024-02-01,18453,12263
3656,1335,2023-05-01,65860,7573
3657,1948,2023-11-01,69615,1346
3658,1847,2023-01-01,23827,14059
3659,1123,2023-11-01,42520,7711
3660,174,2024-06-01,26847,1390
3661,50,2023-12-01,60324,14894
3662,721,2024-03-01,73015,13887
3663,201,2024-07-01,37198,11106
3664,1543,2024-10-01,66592,2596
3665,957,2023-03-01,35318,11210
3666,885,2024-04-01,77588,1822
3667,1507,2024-10-01,54981,14003
3668,33,2024-01-01,68311,7570
3669,380,2023-06-01,19822,8780
3670,1705,2024-08-01,28070,1457
3671,1433,2023-09-01,37819,5439
3672,1594,2023-07-01,54844,5658
3673,1387,2023-09-01,79635,4890
3674,1734,2023-08-01,67558,9005
3675,1708,2023-09-01,54849,5206
3676,1500,2024-12-01,56429,2122
3677,273,2024-07-01,26991,13805
3678,327,2023-03-01,17314,11576
3679,488,2024-07-01,15318,12318
3680,1656,2024-11-01,26088,4849
3681,394,2023-06-01,53572,9342
3682,1369,2023-10-01,36779,13755
3683,1340,2024-08-01,71165,9608
3684,931,2024-08-01,15722,8081
3685,1973,2023-12-01,53851,5644
3686,1896,2024-11-01,44317,4028
3687,132,2024-01-01,38746,13315
3688,781,2023-04-01,57682,12179
3689,1927,2024-01-01,54898,5741
3690,705,2024-09-01,31673,10313
3691,619,2023-02-01,55307,10477
3692,740,2024-02-01,34220,5581
3693,1403,2023-07-01,71732,2768
3694,940,2023-12-01,37612,4356
3695,789,2024-06-01,63458,4170
3696,549,2023-11-01,34913,3917
3697,1111,2023-02-01,42989,4921
3698,796,2024-02-01,24506,1548
3699,375,2023-04-01,31290,5333
3700,895,2023-09-01,18138,1237
3701,541,2023-03-01,57031,5366
3702,1448,2023-12-01,74045,5430
3703,1882,2024-01-01,35417,4654
3704,690,2023-05-01,75931,12955
3705,1220,2024-08-01,24518,3808
3706,583,2024-08-01,66759,3941
3707,962,2024-05-01,73970,3036
3708,1089,2024-04-01,18028,10819
3709,181,2023-07-01,23827,4921
3710,1936,2024-01-01,47567,12097
3711,1164,2023-04-01,27519,5480
3712,915,2023-09-01,23751,14801
3713,886,2024-09-01,33086,14078
3714,184,2024-12-01,19015,11209
3715,1845,2023-06-01,60378,13651
3716,780,2024-12-01,42108,11204
3717,22,2023-04-01,75936,7080
3718,280,2023-04-01,66321,4090
3719,557,2024-09-01,38228,7591
3720,1131,2023-02-01,19683,9641
3721,994,2023-03-01,58858,8015
3722,1779,2023-02-01,21430,8819
3723,586,2024-09-01,15440,11035
3724,1535,2023-09-01,29102,12626
3725,1288,2024-10-01,52408,12299
3726,581,2023-06-01,56604,14677
3727,482,2024-11-01,26479,14625
3728,1846,2024-09-01,49877,9653
3729,1665,2023-04-01,68462,6518
3730,1105,2024-04-01,26332,13166
3731,495,2023-02-01,45765,5235
3732,665,2024-01-01,77048,1866
3733,8,2023-10-01,57349,1664
3734,1815,2024-05-01,16353,7362
3735,42,2023-06-01,22799,11807
3736,1234,2024-07-01,44274,4488
3737,778,2024-08-01,47102,13563
3738,1871,2023-04-01,17037,9366
3739,854,2023-01-01,59672,14523
3740,817,2023-11-01,30844,5135
3741,160,2023-02-01,62553,7852
3742,725,2024-09-01,59728,5808
3743,730,2023-07-01,49169,3630
3744,1590,2023-08-01,76070,7601
3745,1442,2024-09-01,24378,6488
3746,28,2023-07-01,51787,8606
3747,1624,2024-01-01,28864,7547
3748,123,2023-04-01,65203,1261
3749,249,2024-11-01,26243,1428
3750,703,2024-06-01,52016,4957
3751,652,2024-08-01,35156,12132
3752,1076,2024-06-01,30939,3380
3753,1205,2023-06-01,55602,12271
3754,1417,2023-07-01,76576,11893
3755,1789,2024-11-01,50908,3080
3756,1625,2024-02-01,68341,3374
3757,1611,2024-04-01,77359,2776
3758,1706,2024-10-01,57726,9355
3759,152,2023-03-01,35630,14952
3760,1691,2024-08-01,74256,2427
3761,938,2024-05-01,29358,13633
3762,489,2024-02-01,25602,10037
3763,986,2023-06-01,75921,3374
3764,832,2023-08-01,46364,7078
3765,1249,2024-05-01,59099,13610
3766,1998,2023-10-01,26272,14813
3767,1858,2024-03-01,21564,1688
3768,714,2023-09-01,15189,11108
3769,1719,2024-05-01,50327,8939
3770,760,2023-12-01,41020,11757
3771,1147,2023-03-01,21700,6769
3772,1986,2023-06-01,70157,10544
3773,754,2024-04-01,43934,6351
3774,85,2023-11-01,62468,7822
3775,980,2023-02-01,40273,7700
3776,238,2023-02-01,32787,2600
3777,943,2024-12-01,54203,5235
3778,1836,2024-12-01,26280,11565
3779,127,2024-02-01,53037,2681
3780,949,2024-06-01,16011,7525
3781,1485,2023-01-01,79337,1504
3782,1163,2023-01-01,28757,5468
3783,1115,2023-07-01,19251,8038
3784,1454,2023-07-01,20875,7244
3785,1698,2024-10-01,25899,4269
3786,89,2023-06-01,58388,8207
3787,50,2023-02-01,46267,2717
3788,840,2023-03-01,57768,13165
3789,209,2023-12-01,59719,12745
3790,1143,2024-08-01,75291,11257
3791,1646,2024-02-01,29591,8994
3792,1912,2024-10-01,35845,7954
3793,1443,2023-12-01,49580,10805
3794,198,2023-05-01,36937,7051
3795,1641,2024-01-01,40707,6456
3796,841,2023-01-01,33252,6305
3797,1968,2024-03-01,21564,3909
3798,736,2024-12-01,75469,3987
3799,1844,2024-05-01,69502,2254
3800,1854,2023-07-01,71133,1830
3801,1629,2023-07-01,55508,14210
3802,1136,2023-01-01,43156,7670
3803,692,2024-11-01,31960,8644
3804,725,2023-09-01,76111,14333
3805,1902,2023-03-01,15783,8467
3806,1070,2024-11-01,30198,5333
3807,1778,2024-09-01,66538,10247
3808,368,2024-04-01,43132,5494
3809,491,2023-04-01,30197,10316
3810,1121,2024-08-01,74580,8629
3811,532,2024-05-01,67326,9051
3812,857,2023-02-01,44784,3760
3813,1871,2023-07-01,55920,12511
3814,1689,2023-03-01,70242,2976
3815,939,2023-09-01,67874,5223
3816,1437,2024-10-01,42930,13627
3817,1618,2023-05-01,58767,12031
3818,329,2024-10-01,42463,11796
3819,1690,2024-10-01,19287,4468
3820,1330,2024-02-01,43981,9208
3821,1607,2023-05-01,41212,2174
3822,800,2023-01-01,44263,14100
3823,1791,2023-05-01,20538,10376
3824,167,2023-01-01,57202,8519
3825,408,2023-01-01,31429,5215
3826,1989,2023-11-01,16328,5825
3827,603,2023-02-01,32003,11517
