country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB",17-11-2025 09:00,28.060249,76.113115,OZONE,17,81,20
India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB",17-11-2025 09:00,28.1485564,77.3320667,PM2.5,46,89,70
India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB",17-11-2025 09:00,28.1485564,77.3320667,NO2,23,24,24
India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB",17-11-2025 09:00,28.1485564,77.3320667,NH3,8,9,9
India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB ",17-11-2025 09:00,30.7057778,76.85318056,PM2.5,62,307,156
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB",17-11-2025 09:00,29.966942,76.875879,PM2.5,119,302,221
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB",17-11-2025 09:00,29.966942,76.875879,CO,22,56,37
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB",17-11-2025 09:00,29.966942,76.875879,OZONE,10,88,27
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB",17-11-2025 09:00,28.360699,76.93609,PM2.5,96,314,233
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB",17-11-2025 09:00,28.360699,76.93609,OZONE,7,37,11
India,Karnataka,Bengaluru,"BWSSB Kadabesanahalli, Bengaluru - CPCB",17-11-2025 09:00,12.9352049,77.6814488,PM10,215,215,215
India,Karnataka,Bengaluru,"BWSSB Kadabesanahalli, Bengaluru - CPCB",17-11-2025 09:00,12.9352049,77.6814488,SO2,2,3,3
India,Karnataka,Bengaluru,"BWSSB Kadabesanahalli, Bengaluru - CPCB",17-11-2025 09:00,12.9352049,77.6814488,CO,12,56,22
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",17-11-2025 09:00,12.9756843,77.5660749,NO2,41,50,45
India,Haryana,Panipat,"Sector-18, Panipat - HSPCB",17-11-2025 09:00,29.432304,76.972765,NO2,31,32,31
India,Haryana,Rohtak,"MD University, Rohtak - HSPCB",17-11-2025 09:00,28.52123,76.37138,PM2.5,6,500,232
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB",17-11-2025 09:00,29.0272,77.0621,PM2.5,199,450,351
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",17-11-2025 09:00,13.029152,77.585901,OZONE,9,15,11
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB",17-11-2025 09:00,13.0270199,77.494094,OZONE,22,23,22
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB",17-11-2025 09:00,12.921418,77.502466,PM2.5,27,29,28
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB",17-11-2025 09:00,12.921418,77.502466,SO2,5,6,6
India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB",17-11-2025 09:00,12.990328,77.5431385,PM10,55,57,55
India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB",17-11-2025 09:00,12.990328,77.5431385,NO2,20,22,20
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB",17-11-2025 09:00,13.0246342,77.5080115,NH3,5,5,5
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB",17-11-2025 09:00,13.0246342,77.5080115,SO2,10,16,13
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB",17-11-2025 09:00,13.0246342,77.5080115,OZONE,19,20,20
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB",17-11-2025 09:00,12.917348,77.622813,CO,20,36,29
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",17-11-2025 09:00,12.21041,76.37376,OZONE,6,42,6
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",17-11-2025 09:00,13.94,75.555917,PM10,31,50,40
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",17-11-2025 09:00,13.94,75.555917,CO,10,29,18
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",17-11-2025 09:00,13.94,75.555917,OZONE,10,82,28
India,Karnataka,Udupi,"Brahmagiri, Udupi - KSPCB",17-11-2025 09:00,13.34194444,74.74694444,PM2.5,NA,NA,NA
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB",17-11-2025 09:00,16.802639,75.722694,NO2,11,12,11
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB",17-11-2025 09:00,16.7602,77.1428,PM2.5,69,167,104
India,Karnataka,Bidar,"Naubad, Bidar - KSPCB",17-11-2025 09:00,17.930306,77.482194,NH3,NA,NA,NA
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",17-11-2025 09:00,11.55358,76.55521,PM10,28,49,38
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB",17-11-2025 09:00,13.328028,75.797056,PM10,30,70,48
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB",17-11-2025 09:00,13.328028,75.797056,CO,6,12,11
India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB",17-11-2025 09:00,14.4758,75.9052,NO2,26,42,31
India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB",17-11-2025 09:00,14.4758,75.9052,NH3,1,3,3
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB",17-11-2025 09:00,15.459706,75.008381,NH3,5,6,5
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",17-11-2025 09:00,12.938539,77.5901,SO2,5,14,10
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",17-11-2025 09:00,12.938539,77.5901,CO,12,30,22
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",17-11-2025 09:00,12.920984,77.584908,NO2,18,72,46
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB",17-11-2025 09:00,12.7816279,77.6299145,PM10,35,419,132
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB",17-11-2025 09:00,12.7816279,77.6299145,NH3,3,3,3
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB",17-11-2025 09:00,12.7816279,77.6299145,CO,38,39,38
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB",17-11-2025 09:00,13.003872,77.664217,NO2,29,30,30
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB",17-11-2025 09:00,13.003872,77.664217,SO2,10,12,11
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB",17-11-2025 09:00,11.875,75.3732,PM10,55,59,56
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB",17-11-2025 09:00,11.875,75.3732,CO,16,18,16
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",17-11-2025 09:00,8.5637,76.8865,PM2.5,43,50,45
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",17-11-2025 09:00,8.5637,76.8865,PM10,52,60,56
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",17-11-2025 09:00,8.5637,76.8865,NO2,6,7,7
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",17-11-2025 09:00,8.5637,76.8865,OZONE,36,37,36
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",17-11-2025 09:00,8.5149093,76.9435879,NH3,2,5,3
India,Madhya Pradesh,Dewas,"Bhopal Chauraha, Dewas - MPPCB",17-11-2025 09:00,22.9682591,76.064118,NO2,6,7,7
India,Madhya Pradesh,Gwalior,"City Center, Gwalior - MPPCB",17-11-2025 09:00,26.203442,78.193251,PM10,85,222,136
India,Madhya Pradesh,Gwalior,"City Center, Gwalior - MPPCB",17-11-2025 09:00,26.203442,78.193251,NH3,2,4,3
India,Madhya Pradesh,Gwalior,"City Center, Gwalior - MPPCB",17-11-2025 09:00,26.203442,78.193251,SO2,11,16,13
India,Madhya Pradesh,Gwalior,"Maharaj Bada, Gwalior - MPPCB",17-11-2025 09:00,26.200388,78.147714,SO2,3,11,8
India,Madhya Pradesh,Gwalior,"Maharaj Bada, Gwalior - MPPCB",17-11-2025 09:00,26.200388,78.147714,CO,3,118,24
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB",17-11-2025 09:00,10.5324,76.2159,OZONE,30,31,30
India,Madhya Pradesh,Bhopal,"Idgah Hills, Bhopal - MPPCB",17-11-2025 09:00,23.264759,77.381568,SO2,NA,NA,NA
India,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",17-11-2025 09:00,23.210494,77.425409,NO2,31,119,66
India,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",17-11-2025 09:00,23.210494,77.425409,SO2,8,17,12
India,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",17-11-2025 09:00,23.210494,77.425409,OZONE,30,90,56
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",17-11-2025 09:00,17.336318,76.847397,CO,34,48,43
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB",17-11-2025 09:00,12.415911,75.73505,OZONE,3,7,4
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB",17-11-2025 09:00,12.88925,74.853,NH3,1,2,1
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB",17-11-2025 09:00,12.88925,74.853,OZONE,4,27,18
India,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB",17-11-2025 09:00,15.411456,75.638133,NO2,NA,NA,NA
India,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB",17-11-2025 09:00,15.411456,75.638133,SO2,6,23,16
India,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB",17-11-2025 09:00,15.411456,75.638133,OZONE,29,59,40
India,Karnataka,Kalaburagi,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB",17-11-2025 09:00,17.321993,76.822628,PM2.5,NA,NA,NA
India,Madhya Pradesh,Jabalpur,"Gupteshwar, Jabalpur - JMC",17-11-2025 09:00,23.142888,79.916147,PM10,96,239,145
India,Madhya Pradesh,Jabalpur,"Gupteshwar, Jabalpur - JMC",17-11-2025 09:00,23.142888,79.916147,NH3,9,16,12
India,Madhya Pradesh,Jabalpur,"Gupteshwar, Jabalpur - JMC",17-11-2025 09:00,23.142888,79.916147,SO2,6,9,8
India,Madhya Pradesh,Jabalpur,"Gupteshwar, Jabalpur - JMC",17-11-2025 09:00,23.142888,79.916147,OZONE,3,119,9
India,Madhya Pradesh,Jabalpur,"Marhatal, Jabalpur - MPPCB",17-11-2025 09:00,23.168606,79.932247,OZONE,2,96,18
India,Madhya Pradesh,Jabalpur,"Suhagi, Jabalpur - JMC",17-11-2025 09:00,23.218135,79.95777,SO2,6,7,7
India,Madhya Pradesh,Jabalpur,"Suhagi, Jabalpur - JMC",17-11-2025 09:00,23.218135,79.95777,CO,10,112,35
India,Madhya Pradesh,Jabalpur,"Suhagi, Jabalpur - JMC",17-11-2025 09:00,23.218135,79.95777,OZONE,8,235,10
India,Madhya Pradesh,Katni,"Gole Bazar, Katni - MPPCB",17-11-2025 09:00,23.50016,80.23284,NO2,36,66,49
India,Madhya Pradesh,Katni,"Gole Bazar, Katni - MPPCB",17-11-2025 09:00,23.50016,80.23284,SO2,21,118,56
India,Madhya Pradesh,Maihar,"Sahilara, Maihar - KJS Cements",17-11-2025 09:00,24.2613009,80.7231783,NO2,33,144,50
India,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB",17-11-2025 09:00,24.10897,82.64558,SO2,25,60,36
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB",17-11-2025 09:00,19.10122,74.73339,OZONE,6,120,31
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB",17-11-2025 09:00,20.719516,77.000253,NH3,5,23,10
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB",17-11-2025 09:00,20.719516,77.000253,CO,14,104,25
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB",17-11-2025 09:00,20.9402359,77.7895248,NH3,2,2,2
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB",17-11-2025 09:00,20.9402359,77.7895248,SO2,11,17,13
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB",17-11-2025 09:00,20.9402359,77.7895248,OZONE,4,148,59
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amravati - MPCB",17-11-2025 09:00,20.939198,77.765701,PM10,66,169,107
India,Madhya Pradesh,Maihar,"Sahilara, Maihar - KJS Cements",17-11-2025 09:00,24.2613009,80.7231783,CO,20,92,36
India,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",17-11-2025 09:00,23.10844,77.511428,PM10,89,190,130
India,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",17-11-2025 09:00,23.10844,77.511428,NO2,48,141,87
India,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",17-11-2025 09:00,23.10844,77.511428,CO,30,112,103
India,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB",17-11-2025 09:00,24.10897,82.64558,PM10,84,221,125
India,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB",17-11-2025 09:00,24.10897,82.64558,NO2,40,105,72
India,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB",17-11-2025 09:00,24.10897,82.64558,NH3,14,18,16
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB",17-11-2025 09:00,19.25292,73.142019,NO2,36,36,36
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB",17-11-2025 09:00,19.25292,73.142019,OZONE,9,9,9
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB",17-11-2025 09:00,19.192056,72.9585188,PM10,NA,NA,NA
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB",17-11-2025 09:00,19.192056,72.9585188,CO,44,46,45
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB",17-11-2025 09:00,16.6870449,74.2505872,PM10,NA,NA,NA
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB",17-11-2025 09:00,16.6870449,74.2505872,SO2,NA,NA,NA
India,Madhya Pradesh,Indore,"Airport Area, Indore - IMC",17-11-2025 09:00,22.7289,75.8076,PM10,42,176,98
India,Madhya Pradesh,Indore,"Chhoti Gwaltoli, Indore - MPPCB",17-11-2025 09:00,22.431,75.5213,SO2,8,18,12
India,Madhya Pradesh,Indore,"Chhoti Gwaltoli, Indore - MPPCB",17-11-2025 09:00,22.431,75.5213,OZONE,4,88,34
India,Madhya Pradesh,Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC",17-11-2025 09:00,23.163174,79.973061,NO2,19,30,24
India,Madhya Pradesh,Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC",17-11-2025 09:00,23.163174,79.973061,CO,42,64,56
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amravati - MPCB",17-11-2025 09:00,20.939198,77.765701,CO,24,102,41
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB",17-11-2025 09:00,19.16485,73.23409,PM2.5,57,224,103
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB",17-11-2025 09:00,19.16485,73.23409,NH3,4,8,6
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB",17-11-2025 09:00,19.0243902,73.0406721,PM10,NA,NA,NA
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB",17-11-2025 09:00,19.786089,72.757971,PM10,54,154,94
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB",17-11-2025 09:00,19.9629,79.298714,PM10,100,175,128
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB",17-11-2025 09:00,19.9629,79.298714,CO,23,44,29
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB",17-11-2025 09:00,19.9775302,79.2337086,PM10,NA,NA,NA
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB",17-11-2025 09:00,16.7143745,74.2426398,OZONE,5,52,17
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB",17-11-2025 09:00,18.39963,76.57452,PM10,67,97,82
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB",17-11-2025 09:00,18.39963,76.57452,NO2,10,36,24
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB",17-11-2025 09:00,18.39963,76.57452,SO2,1,5,4
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB",17-11-2025 09:00,21.001264,75.565602,NH3,2,3,2
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB",17-11-2025 09:00,19.854616,75.905894,SO2,2,10,5
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB",17-11-2025 09:00,19.25292,73.142019,PM2.5,31,307,86
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",17-11-2025 09:00,19.10078,72.87462,NH3,1,1,1
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",17-11-2025 09:00,19.10078,72.87462,SO2,20,21,21
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",17-11-2025 09:00,19.10078,72.87462,OZONE,7,8,7
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM",17-11-2025 09:00,19.04946,72.923,NO2,11,104,46
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC",17-11-2025 09:00,19.083694,72.920967,PM2.5,79,220,116
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC",17-11-2025 09:00,19.083694,72.920967,CO,14,46,33
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC",17-11-2025 09:00,19.083694,72.920967,OZONE,1,158,6
India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB",17-11-2025 09:00,19.2058,72.8682,PM2.5,65,183,109
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM",17-11-2025 09:00,18.897756,72.81332,NO2,34,145,81
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB",17-11-2025 09:00,19.1375,72.915056,PM2.5,84,187,131
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB",17-11-2025 09:00,19.1375,72.915056,NH3,1,2,2
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC",17-11-2025 09:00,19.000084,72.85673,PM2.5,1,59,7
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC",17-11-2025 09:00,19.000084,72.85673,SO2,1,104,49
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC",17-11-2025 09:00,19.060498,72.923356,PM10,104,200,144
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC",17-11-2025 09:00,19.060498,72.923356,CO,4,48,6
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB",17-11-2025 09:00,19.2243333,72.8658113,SO2,NA,NA,NA
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC",17-11-2025 09:00,18.9767,72.838,PM10,50,81,65
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM",17-11-2025 09:00,19.11074,72.86084,PM2.5,88,204,140
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM",17-11-2025 09:00,19.11074,72.86084,NO2,26,144,71
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB",17-11-2025 09:00,19.0364585,72.8954371,NO2,NA,NA,NA
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB",17-11-2025 09:00,19.0364585,72.8954371,OZONE,48,133,48
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM",17-11-2025 09:00,19.19709,72.82204,SO2,2,9,6
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM",17-11-2025 09:00,18.96702,72.84214,OZONE,24,161,52
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB",17-11-2025 09:00,19.1878657,72.8304069,SO2,14,15,15
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB",17-11-2025 09:00,19.1878657,72.8304069,OZONE,4,84,18
India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB",17-11-2025 09:00,19.175,72.9419,PM2.5,77,255,132
India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB",17-11-2025 09:00,19.175,72.9419,SO2,NA,NA,NA
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC",17-11-2025 09:00,19.215859,72.831718,NH3,1,3,2
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC",17-11-2025 09:00,19.215859,72.831718,OZONE,5,69,35
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB",17-11-2025 09:00,19.0632143,72.8456324,PM2.5,66,136,98
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB",17-11-2025 09:00,19.065931,72.862131,PM2.5,36,102,79
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB",17-11-2025 09:00,19.065931,72.862131,NH3,1,11,5
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB",17-11-2025 09:00,18.1023399,73.4783687,CO,10,28,13
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB",17-11-2025 09:00,19.0863,72.8888,PM10,79,130,102
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB",17-11-2025 09:00,19.0863,72.8888,CO,8,27,16
India,Maharashtra,Navi Mumbai,"Tondare-Taloja, Navi Mumbai - MPCB",17-11-2025 09:00,19.063,73.1209,PM10,34,157,89
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB",17-11-2025 09:00,19.265594,76.761463,PM2.5,99,253,182
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB",17-11-2025 09:00,18.63673,73.82487,SO2,2,6,3
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB",17-11-2025 09:00,18.59051,73.77946,PM2.5,NA,NA,NA
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB",17-11-2025 09:00,18.59051,73.77946,NO2,NA,NA,NA
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB",17-11-2025 09:00,18.59051,73.77946,SO2,NA,NA,NA
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB",17-11-2025 09:00,16.5038,74.3623,NH3,1,4,3
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB",17-11-2025 09:00,16.5038,74.3623,CO,32,42,34
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB",17-11-2025 09:00,16.5038,74.3623,OZONE,12,61,30
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB",17-11-2025 09:00,17.6336264,75.9132495,NH3,6,19,15
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB",17-11-2025 09:00,17.65439,75.90649,NO2,17,67,32
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB",17-11-2025 09:00,17.65439,75.90649,NH3,2,8,3
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB",17-11-2025 09:00,17.65439,75.90649,OZONE,36,92,65
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB",17-11-2025 09:00,21.14472,79.107595,OZONE,1,30,15
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB",17-11-2025 09:00,21.152875,79.0517531,PM2.5,91,361,200
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB",17-11-2025 09:00,21.152875,79.0517531,SO2,1,105,23
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB",17-11-2025 09:00,21.143383,79.048912,SO2,19,104,32
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB",17-11-2025 09:00,21.143383,79.048912,OZONE,9,77,29
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB",17-11-2025 09:00,19.173852,77.296291,SO2,1,2,1
India,Maharashtra,Mumbai,"Vasai West, Mumbai - MPCB",17-11-2025 09:00,19.3832,72.8204,SO2,9,9,9
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB",17-11-2025 09:00,19.10861,72.83622,NH3,1,5,4
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB",17-11-2025 09:00,18.9936162,72.8128113,NO2,3,16,9
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB",17-11-2025 09:00,21.121801,79.04952,PM2.5,97,208,151
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB",17-11-2025 09:00,21.121801,79.04952,NH3,3,11,5
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB",17-11-2025 09:00,21.121801,79.04952,CO,12,74,37
India,Maharashtra,Navi Mumbai,"Kopripada-Vashi, Navi Mumbai - MPCB",17-11-2025 09:00,19.090337,73.014232,SO2,15,24,19
India,Maharashtra,Navi Mumbai,"Mahape, Navi Mumbai - MPCB",17-11-2025 09:00,19.1135051,73.008978,PM2.5,NA,NA,NA
India,Maharashtra,Navi Mumbai,"Mahape, Navi Mumbai - MPCB",17-11-2025 09:00,19.1135051,73.008978,NO2,NA,NA,NA
India,Maharashtra,Navi Mumbai,"Sanpada, Navi Mumbai - MPCB",17-11-2025 09:00,19.0575752,73.0151367,CO,20,110,66
India,Maharashtra,Navi Mumbai,"Sanpada, Navi Mumbai - MPCB",17-11-2025 09:00,19.0575752,73.0151367,OZONE,15,15,15
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB",17-11-2025 09:00,19.222279,72.957979,PM10,72,115,91
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB",17-11-2025 09:00,19.222279,72.957979,SO2,1,12,3
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB",17-11-2025 09:00,19.235581,73.159121,OZONE,11,87,13
India,Maharashtra,Virar,"Bolinj, Virar - MPCB",17-11-2025 09:00,19.445821,72.7988231,OZONE,45,82,66
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB",17-11-2025 09:00,18.547056,73.826908,PM10,24,160,106
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB",17-11-2025 09:00,18.547056,73.826908,NH3,1,6,3
India,Maharashtra,Pune,"Transport Nagar-Nigdi, Pune - IITM",17-11-2025 09:00,18.664282,73.763966,PM2.5,41,141,93
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB",17-11-2025 09:00,19.95022,73.73148,NH3,7,10,8
India,Maharashtra,Navi Mumbai,"Kopripada-Vashi, Navi Mumbai - MPCB",17-11-2025 09:00,19.090337,73.014232,PM2.5,25,105,81
